Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Chip Type
AMD,K8 Athlon 64,ADH1660IAA4DP,ADH1660DPBOX,,,,CPU
AMD,K8 Athlon 64,ADH3200IAA4DE,ADH3200DEBOX,,,,CPU
AMD,K8 Athlon 64,ADH3500IAA4DE,ADH3500DEBOX,,,,CPU
AMD,K8 Athlon 64,ADH3800IAA4DE,ADH3800DEBOX,,,,CPU
AMD,K8 Athlon 64,ADJ2850IAA4DP,,,,,CPU
AMD,K8 Athlon 64,ADS3100IAR4DR,ADS3100IAR4DRE,,,,CPU
AMD,K8 Athlon 64,AMA2700BEY4AJ,,,,,CPU
AMD,K8 Athlon 64,AMA2700BEY4AP,,,,,CPU
AMD,K8 Athlon 64,AMA3000BEX5AP,,,,,CPU
AMD,K8 Athlon 64,AMA3000BEX5AR,,,,,CPU
AMD,K8 Athlon 64,AMA3000BEY4AJ,,,,,CPU
AMD,K8 Athlon 64,AMA3200BEX5AP,,,,,CPU
AMD,K8 Athlon 64,AMA3200BEX5AR,,,,,CPU
AMD,K8 Athlon 64,AMA3400BEX5AP,,,,,CPU
AMD,K8 Athlon 64,AMA3400BEX5AR,,,,,CPU
AMD,K8 Athlon 64,AMA3700BEX5AR,,,,,CPU
AMD,K8 Athlon 64,AMB3000BKX4LB,,,,,CPU
AMD,K8 Athlon 64,AMD2700BKX4LB,,,,,CPU
AMD,K8 Athlon 64,AMD2700BQX4AR,,,,,CPU
AMD,K8 Athlon 64,AMD2700BQX4AX,,,,,CPU
AMD,K8 Athlon 64,AMD2800BKX4LB,,,,,CPU
AMD,K8 Athlon 64,AMD2800BQX4AX,,,,,CPU
AMD,K8 Athlon 64,AMD3000BKX4LB,,,,,CPU
AMD,K8 Athlon 64,AMD3000BQX4AX,,,,,CPU
AMD,K8 Athlon 64,AMDTF38HAX3DN,,,,,CPU
AMD,K8 Athlon 64,AMGTF20HAX4DN,,,,,CPU
AMD,K8 Athlon 64,AMML110HAX4DN,,,,,CPU
AMD,K8 Athlon 64,AMN2800BIX5AP,,,,,CPU
AMD,K8 Athlon 64,AMN2800BIX5AR,,,,,CPU
AMD,K8 Athlon 64,AMN3000BIX5AP,,,,,CPU
AMD,K8 Athlon 64,AMN3000BIX5AR,,,,,CPU
AMD,K8 Athlon 64,AMN3000BKX5BU,,,,,CPU
AMD,K8 Athlon 64,AMN3200BIX5AP,,,,,CPU
AMD,K8 Athlon 64,AMN3200BIX5AR,,,,,CPU
AMD,K8 Athlon 64,AMN3200BKX5BU,,,,,CPU
AMD,K8 Athlon 64,AMN3400BIX5AR,,,,,CPU
AMD,K8 Athlon 64,AMN3400BKX5BU,,,,,CPU
AMD,K8 Athlon 64,AMN3700BKX5BU,,,,,CPU
AMD,K8 Athlon 64,AMN4000BKX5BU,,,,,CPU
AMD,K8 Athlon 64,AMQI46SAM12GG,,,,,CPU
AMD,K8 Athlon 64,AMSTF36HAX3DN,,,,,CPU
AMD,K8 Athlon 64,AMU3700BEX5AR,,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX51CEP5AK,ADAFX51BOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX51CEP5AT,ADAFX51BOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX53CEP5AT,ADAFX53ASBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX53DEP5AS,ADAFX53BOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX55DAA5BN,ADAFX55BNBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX55DEI5AS,ADAFX55ASBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX57DAA5BN,ADAFX57BNBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX60DAA6CD,ADAFX60CDBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX62IAA6CS,ADAFX62CSBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX70GAA6DI,ADAFX70DIBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX72GAA6DI,ADAFX72DIBOX,,,,CPU
AMD,K8 Athlon 64 FX,ADAFX74GAA6DI,ADAFX74DIBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA3600DAA4BV,,,,,CPU
AMD,K8 Athlon 64 X2,ADA3800DAA5BV,ADA3800BVBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA3800DAA5CD,ADA3800CDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA3800IAA5CU,ADA3800CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4000IAA6CS,ADA4000CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4200DAA5BV,ADA4200BVBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4200DAA5CD,ADA4200CDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4200IAA5CU,ADA4200CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4400DAA5BV,ADA4400BVBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4400DAA6CD,ADA4400CDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4400IAA6CS,ADA4400CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4600DAA5BV,ADA4600BVBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4600DAA5CD,ADA4600CDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4600IAA5CU,ADA4600CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4800DAA6CD,ADA4800CDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA4800IAA6CS,ADA4800CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5000IAA5CS,ADA5000CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5000IAA5CU,ADA5000CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5000IAA5CZ,,,,,CPU
AMD,K8 Athlon 64 X2,ADA5200IAA6CS,ADA5200CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5200IAA6CZ,ADA5200CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5400IAA5CZ,ADA5400CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5600IAA5DO,ADA5600DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5600IAA6CZ,ADA5600CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADA5800IAA5DO,,,,,CPU
AMD,K8 Athlon 64 X2,ADA6000IAA6CZ,ADA6000CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADD3400IAA5CU,,,,,CPU
AMD,K8 Athlon 64 X2,ADD3600IAA5DO,ADD3600IAA5DOE,,,,CPU
AMD,K8 Athlon 64 X2,ADD3800IAA5CU,,,,,CPU
AMD,K8 Athlon 64 X2,ADD3800IAT5CU,ADD3800CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADD4200IAA5DO,ADD4200IAA5DOE,,,,CPU
AMD,K8 Athlon 64 X2,ADE3000HAX5DC,,,,,CPU
AMD,K8 Athlon 64 X2,ADE3000HAX5DM,,,,,CPU
AMD,K8 Athlon 64 X2,ADH2300IAA5DD,ADH2300DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH2300IAA5DO,ADH2300DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH2350IAA5DD,ADH2350DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH2350IAA5DO,ADH2350DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH2400IAA5DD,ADH2400DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH2400IAA5DO,ADH2400DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH2450IAA5DO,,,,,CPU
AMD,K8 Athlon 64 X2,ADH4050IAA5DO,ADH4050DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH4450IAA5DO,ADH4450DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH445BIAA5DO,ADH445BDOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH4850IAA5DO,ADH4850DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH485BIAA5DO,ADH485BDOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADH5050IAA5DO,ADH5050DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADI5200IAA5DD,ADI5200DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADJ3250IAA5DO,,,,,CPU
AMD,K8 Athlon 64 X2,ADJ3250IAV5DO,ADJ3250DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADJ3400IAA5DO,ADJ3400IAA5DOE,,,,CPU
AMD,K8 Athlon 64 X2,ADO3600IAA4CU,ADO3600CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO3600IAA4DD,,,,,CPU
AMD,K8 Athlon 64 X2,ADO3600IAA5CU,,,,,CPU
AMD,K8 Athlon 64 X2,ADO3600IAA5DD,ADO3600DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO3600IAA5DL,,,,,CPU
AMD,K8 Athlon 64 X2,ADO3800IAA5CS,ADO3800CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO3800IAA5CU,ADO3800CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO3800IAA5CZ,ADO3800CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4000IAA5DD,ADO4000DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4000IAA6CS,ADO4000CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4200IAA5CU,ADO4200CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4200IAA5DD,ADO4200DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4200IAA5DO,ADO4200DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4400IAA5DD,ADO4400DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4400IAA5DO,ADO4400DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4400IAA5DU,,,,,CPU
AMD,K8 Athlon 64 X2,ADO4400IAA6CS,ADO4400CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4600IAA5CS,,,,,CPU
AMD,K8 Athlon 64 X2,ADO4600IAA5CU,ADO4600CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4600IAA5CZ,ADO4600CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4600IAA5DO,ADO4600DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4800IAA5DD,ADO4800DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4800IAA5DO,ADO4800DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO4800IAA6CS,ADO4800CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5CS,ADO5000CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5CU,ADO5000CUBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5CZ,ADO5000CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5DD,ADO5000DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5DO,ADO5000DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5DS,ADO5000DSWOF,,,,CPU
AMD,K8 Athlon 64 X2,ADO5000IAA5DU,,,,,CPU
AMD,K8 Athlon 64 X2,ADO500BIAA5DO,,,,,CPU
AMD,K8 Athlon 64 X2,ADO5200IAA5DD,ADO5200DDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5200IAA5DO,ADO5200DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5200IAA6CS,ADO5200CSBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5200IAA6CZ,ADO5200CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO520BIAA5DO,,,,,CPU
AMD,K8 Athlon 64 X2,ADO5400IAA5DO,ADO5400DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5400IAA5DS,ADO5400DSWOF,,,,CPU
AMD,K8 Athlon 64 X2,ADO540BIAA5DO,ADO540BDOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO5600IAA5DO,ADO5600DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADO560BIAA5DO,,,,,CPU
AMD,K8 Athlon 64 X2,ADV4400DAA6CD,ADA4400CDBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADV6000IAA5DO,ADV6000DOBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADX6000IAA6CZ,ADX6000CZBOX,,,,CPU
AMD,K8 Athlon 64 X2,ADX6400IAA6CZ,ADX6400CZBOX,ADX6400CZWOF,,,CPU
AMD,K8 Athlon 64 X2,AMDTK53HAX4DC,,,,,CPU
AMD,K8 Athlon 64 X2,AMDTK55HAX4CT,,,,,CPU
AMD,K8 Athlon 64 X2,AMDTK55HAX4DC,,,,,CPU
AMD,K8 Athlon 64 X2,AMDTK57HAX4DM,,,,,CPU
AMD,K8 Athlon 64 X2,AMETK42HAX5DM,,,,,CPU
AMD,K8 Athlon 64 X2,AMML310HAX5DM,,,,,CPU
AMD,K8 Athlon 64 X2,AMN3800IAT5CU,,,,,CPU
AMD,K8 Athlon 64 X2,AMN4200IAT5CU,,,,,CPU
AMD,K8 Athlon 64 X2,AMQL60DAM22GG,,,,,CPU
AMD,K8 Athlon 64 X2,AMQL62DAM22GG,,,,,CPU
AMD,K8 Athlon 64 X2,AMQL64DAM22GG,,,,,CPU
AMD,K8 Athlon 64 X2,AMQL65DAM22GG,,,,,CPU
AMD,K8 Athlon 64 X2,AMQL66DAM22GG,,,,,CPU
AMD,K8 Athlon 64 X2,AMQL67DAM22GG,,,,,CPU
AMD,K8 Athlon Neo,ADD6650IAA5DO,,,,,CPU
AMD,K8 Athlon Neo,ADJ6850IAA5DO,,,,,CPU
AMD,K8 Athlon Neo,AMGMV40OAX4DV,,,,,CPU
AMD,K8 Athlon Neo,AMGMV40OAX4DX,,,,,CPU
AMD,K8 Athlon Neo,AMZL325OAX5DY,,,,,CPU
AMD,K8 Athlon Neo,AMZL335OAX5DY,,,,,CPU
AMD,K8 Athlon XP-M,AHN2800BIX2AP,,,,,CPU
AMD,K8 Athlon XP-M,AHN2800BIX2AR,,,,,CPU
AMD,K8 Athlon XP-M,AHN2800BIX2AX,,,,,CPU
AMD,K8 Athlon XP-M,AHN2800BIX2AY,,,,,CPU
AMD,K8 Athlon XP-M,AHN3000BIX3AP,,,,,CPU
AMD,K8 Athlon XP-M,AHN3000BIX3AX,,,,,CPU
AMD,K8 Athlon XP-M,AHN3000BIX3AY,,,,,CPU
AMD,K8 Opteron,OSA140CCO5AG,,,,,CPU
AMD,K8 Opteron,OSA140CEP5AK,OSA140BOX,,,,CPU
AMD,K8 Opteron,OSA140CEP5AT,OSA140ATBOX,,,,CPU
AMD,K8 Opteron,OSA142CCO5AG,,,,,CPU
AMD,K8 Opteron,OSA142CEP5AK,OSA142BOX,,,,CPU
AMD,K8 Opteron,OSA142CEP5AT,OSA142ATBOX,,,,CPU
AMD,K8 Opteron,OSA142FAA5BK,OSA142BKBOX,,,,CPU
AMD,K8 Opteron,OSA144CCO5AG,,,,,CPU
AMD,K8 Opteron,OSA144CEP5AG,,,,,CPU
AMD,K8 Opteron,OSA144CEP5AK,OSA144BOX,,,,CPU
AMD,K8 Opteron,OSA144CEP5AT,OSA144ATBOX,,,,CPU
AMD,K8 Opteron,OSA144DAA5BN,OSA144BNBOX,,,,CPU
AMD,K8 Opteron,OSA144FAA5BK,OSA144BKBOX,,,,CPU
AMD,K8 Opteron,OSA146CEP5AK,OSA146BOX,,,,CPU
AMD,K8 Opteron,OSA146CEP5AT,OSA146ATBOX,,,,CPU
AMD,K8 Opteron,OSA146DAA5BN,OSA146BNBOX,,,,CPU
AMD,K8 Opteron,OSA146FAA5BK,OSA146BKBOX,,,,CPU
AMD,K8 Opteron,OSA148CEP5AK,OSA148BOX,,,,CPU
AMD,K8 Opteron,OSA148CEP5AT,OSA148ATBOX,,,,CPU
AMD,K8 Opteron,OSA148DAA5BN,OSA148BNBOX,,,,CPU
AMD,K8 Opteron,OSA148FAA5BK,OSA148BKBOX,,,,CPU
AMD,K8 Opteron,OSA150CEP5AT,OSA150ATBOX,,,,CPU
AMD,K8 Opteron,OSA150DAA5BN,OSA150BNBOX,,,,CPU
AMD,K8 Opteron,OSA150FAA5BK,OSA150BKBOX,,,,CPU
AMD,K8 Opteron,OSA152DAA5BN,OSA152BNBOX,,,,CPU
AMD,K8 Opteron,OSA152FAA5BK,OSA152BKBOX,,,,CPU
AMD,K8 Opteron,OSA154DAA5BN,OSA154BNBOX,,,,CPU
AMD,K8 Opteron,OSA156DAA5BN,OSA156BNBOX,,,,CPU
AMD,K8 Opteron,OSA240CCO5AD,,,,,CPU
AMD,K8 Opteron,OSA240CCO5AH,,,,,CPU
AMD,K8 Opteron,OSA240CEP5AL,OSA240BOX,,,,CPU
AMD,K8 Opteron,OSA240CEP5AU,OSA240AUBOX,OSA240AUWOF,,,CPU
AMD,K8 Opteron,OSA242CCO5AD,,,,,CPU
AMD,K8 Opteron,OSA242CCO5AH,,,,,CPU
AMD,K8 Opteron,OSA242CEP5AL,OSA242BOX,,,,CPU
AMD,K8 Opteron,OSA242CEP5AU,OSA242AUBOX,OSA242AUWOF,,,CPU
AMD,K8 Opteron,OSA242FAA5BL,OSA242BLBOX,OSA242BLWOF,,,CPU
AMD,K8 Opteron,OSA244CCO5AH,,,,,CPU
AMD,K8 Opteron,OSA244CEP5AL,OSA244BOX,,,,CPU
AMD,K8 Opteron,OSA244CEP5AU,OSA244AUBOX,OSA244AUWOF,,,CPU
AMD,K8 Opteron,OSA244FAA5BL,OSA244BLBOX,OSA244BLWOF,,,CPU
AMD,K8 Opteron,OSA246CEP5AL,OSA246BOX,,,,CPU
AMD,K8 Opteron,OSA246CEP5AU,OSA246AUBOX,OSA246AUWOF,,,CPU
AMD,K8 Opteron,OSA246FAA5BL,OSA246BLBOX,OSA246BLWOF,,,CPU
AMD,K8 Opteron,OSA248CEP5AL,OSA248BOX,,,,CPU
AMD,K8 Opteron,OSA248CEP5AU,OSA248AUBOX,OSA248AUWOF,,,CPU
AMD,K8 Opteron,OSA248FAA5BL,OSA248BLBOX,OSA248BLWOF,,,CPU
AMD,K8 Opteron,OSA250CEP5AU,OSA250AUBOX,OSA250AUWOF,,,CPU
AMD,K8 Opteron,OSA250FAA5BL,OSA250BLBOX,OSA250BLWOF,,,CPU
AMD,K8 Opteron,OSA252FAA5BL,OSA252BLBOX,OSA252BLWOF,,,CPU
AMD,K8 Opteron,OSA254FAA5BL,OSA254BLBOX,OSA254BLWOF,,,CPU
AMD,K8 Opteron,OSA256FAA5BL,OSA256BLBOX,OSA256BLWOF,,,CPU
AMD,K8 Opteron,OSA840CCO5AI,,,,,CPU
AMD,K8 Opteron,OSA840CEP5AM,,,,,CPU
AMD,K8 Opteron,OSA840CEP5AV,OSA840AVWOF,,,,CPU
AMD,K8 Opteron,OSA842CCO5AI,,,,,CPU
AMD,K8 Opteron,OSA842CEP5AM,,,,,CPU
AMD,K8 Opteron,OSA842CEP5AV,OSA842AVWOF,,,,CPU
AMD,K8 Opteron,OSA842FAA5BM,OSA842BMWOF,,,,CPU
AMD,K8 Opteron,OSA844CCO5AI,,,,,CPU
AMD,K8 Opteron,OSA844CEP5AM,,,,,CPU
AMD,K8 Opteron,OSA844CEP5AV,OSA844AVWOF,,,,CPU
AMD,K8 Opteron,OSA844FAA5BM,OSA844BMWOF,,,,CPU
AMD,K8 Opteron,OSA846CEP5AM,,,,,CPU
AMD,K8 Opteron,OSA846CEP5AV,OSA846AVWOF,,,,CPU
AMD,K8 Opteron,OSA846FAA5BM,OSA846BMWOF,,,,CPU
AMD,K8 Opteron,OSA848CEP5AM,,,,,CPU
AMD,K8 Opteron,OSA848CEP5AV,OSA848AVWOF,,,,CPU
AMD,K8 Opteron,OSA848FAA5BM,OSA848BMWOF,,,,CPU
AMD,K8 Opteron,OSA850CEP5AV,OSA850AVWOF,,,,CPU
AMD,K8 Opteron,OSA850FAA5BM,OSA850BMWOF,,,,CPU
AMD,K8 Opteron,OSA852FAA5BM,OSA852BMWOF,,,,CPU
AMD,K8 Opteron,OSA854FAA5BM,OSA854BMWOF,,,,CPU
AMD,K8 Opteron,OSA856FAA5BM,OSA856BMWOF,,,,CPU
AMD,K8 Opteron,OSADA240CCO5,,,,,CPU
AMD,K8 Opteron,OSADA242CCO5,,,,,CPU
AMD,K8 Opteron,OSB140CSP5AT,,,,,CPU
AMD,K8 Opteron,OSB240CSP5AU,,,,,CPU
AMD,K8 Opteron,OSB840CSP5AV,,,,,CPU
AMD,K8 Opteron,OSK146CMP5AT,OSK146ATBOX,,,,CPU
AMD,K8 Opteron,OSK148FAA5BK,,,,,CPU
AMD,K8 Opteron,OSK244CMP5AL,,,,,CPU
AMD,K8 Opteron,OSK246CMP5AU,OSK246AUBOX,OSK246AUWOF,,,CPU
AMD,K8 Opteron,OSK246FAA5BL,OSK246BLBOX,,,,CPU
AMD,K8 Opteron,OSK248FAA5BL,OSK248BLBOX,OSK248BLWOF,,,CPU
AMD,K8 Opteron,OSK250FAA5BL,OSK250BLBOX,OSK250BLWOF,,,CPU
AMD,K8 Opteron,OSK846CMP5AV,OSK846AVWOF,,,,CPU
AMD,K8 Opteron,OSK846FAA5BM,,,,,CPU
AMD,K8 Opteron,OSK848FAA5BM,OSK848BMWOF,,,,CPU
AMD,K8 Opteron,OSK850FAA5BM,OSK850BMWOF,,,,CPU
AMD,K8 Opteron,OSP250CIP5AU,,,,,CPU
AMD,K8 Opteron,OSP250FAA5BL,,,,,CPU
AMD,K8 Opteron,OSP252FAA5BL,,,,,CPU
AMD,K8 Opteron,OSP254FAA5BL,,,,,CPU
AMD,K8 Opteron,OSP852FAA5BM,,,,,CPU
AMD,K8 Opteron,OSP854FAA5BM,,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1210IAA6CS,OSA1210CSBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1210IAA6CZ,OSA1210CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1212IAA6CS,OSA1212CSBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1212IAA6CZ,OSA1212CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1214IAA6CS,OSA1214CSBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1214IAA6CZ,OSA1214CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1216IAA6CS,OSA1216CSBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1216IAA6CZ,OSA1216CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1218IAA6CS,OSA1218CSBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1218IAA6CZ,OSA1218CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1220IAA6CZ,OSA1220CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA1222IAA6CZ,OSA1222CZBOX,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2210GAA6CQ,OSA2210CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2210GAA6CX,OSA2210CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2212GAA6CQ,OSA2212CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2212GAA6CX,OSA2212CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2214GAA6CQ,OSA2214CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2214GAA6CX,OSA2214CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2216GAA6CQ,OSA2216CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2216GAA6CX,OSA2216CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2218GAA6CQ,OSA2218CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2218GAA6CX,OSA2218CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2220GAA6CQ,OSA2220CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2220GAA6CX,OSA2220CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA2222GAA6CX,OSA2222CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8212GAA6CR,OSA8212CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8212GAA6CY,OSA8212CYWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8214GAA6CR,OSA8214CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8214GAA6CY,OSA8214CYWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8216GAA6CR,OSA8216CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8216GAA6CY,OSA8216CYWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8218GAA6CR,OSA8218CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8218GAA6CY,OSA8218CYWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8220GAA6CR,OSA8220CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8220GAA6CY,OSA8220CYWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSA8222GAA6CY,OSA8222CYWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSH2210GAS6CX,OSH2210GAS6CXE,,,,CPU
AMD,K8 Opteron 2nd gen,OSO1210IAA6CZ,OSO1210CZWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSO1212IAA6CZ,OSO1212CZWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSO1214IAA6CZ,OSO1214CZWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSO1216IAA6CZ,OSO1216CZWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSO1218IAA6CZ,OSO1218CZWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2210GAA6CQ,OSP2210CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2210GAA6CX,OSP2210CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2212GAA6CQ,OSP2212CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2212GAA6CX,OSP2212CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2214GAA6CQ,OSP2214CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2214GAA6CX,OSP2214CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2214GAU6CX,OSP2214GAU6CXE,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2216GAA6CQ,OSP2216CQWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2216GAA6CX,OSP2216CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP2218GAA6CX,OSP2218CXWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8212GAA6CR,OSP8212CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8212GAA6CY,,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8214GAA6CR,OSP8214CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8214GAA6CY,,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8216GAA6CR,OSP8216CRWOF,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8216GAA6CY,,,,,CPU
AMD,K8 Opteron 2nd gen,OSP8218GAA6CY,,,,,CPU
