Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus (ext),Address Bus,Empty,Empty,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Siemens,MCS-51,SAB80512-T40/85-N,,,,,,,,,,,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,128B,64KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-40-85C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, serial, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “8-Bit Single-Chip Microcontroller SAB 80512/80532”",,,,,,,
Siemens,MCS-51 (8051),SAB80515-N ,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,256B,128KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, USART, WDT, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “Microcomputer Components 8-Bit Single-Chip Microcontroller Family SAB 80515 / SAB 80535”, Edition 08.95, 1995",,,,,,,
Siemens,MCS-51 (8051),SAB80515-N-T40/85 ,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,256B,128KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-40-85C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, USART, WDT, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “Microcomputer Components 8-Bit Single-Chip Microcontroller Family SAB 80515 / SAB 80535”, Edition 08.95, 1995",,,,,,,
Siemens,MCS-51 (8051),SAB80515-N-T40/110,,,,,,,,,,,,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,256B,128KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-40-110C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, USART, WDT, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “Microcomputer Components 8-Bit Single-Chip Microcontroller Family SAB 80515 / SAB 80535”, Edition 08.95, 1995",,,,,,,
Siemens,MCS-51 (8052),SAB8052 ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8052),SAB8052A ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8052),SAB8052A-P ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PDIP-40,,,DIP-40,,,,,,,,,,,,,,,,,,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8052),SAB8052B-16-N ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8052),SAB8052B-16-P ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PDIP-40,,,DIP-40,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8052),SAB8052B-N ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8052),SAB8052B-P ,,,,,,,,,,MCU,8052,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PDIP-40,,,DIP-40,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51,SAB80532-N,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,128B,64KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, serial, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “8-Bit Single-Chip Microcontroller SAB 80512/80532”",,,,,,,
Siemens,MCS-51,SAB80532-T40/85-N,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,128B,64KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-40-85C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, serial, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “8-Bit Single-Chip Microcontroller SAB 80512/80532”",,,,,,,
Siemens,MCS-51 (8051),SAB80535-N ,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,none,none,NA,256B,128KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, USART, WDT, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “Microcomputer Components 8-Bit Single-Chip Microcontroller Family SAB 80515 / SAB 80535”, Edition 08.95, 1995",,,,,,,
Siemens,MCS-51 (8051),SAB80535-N-40/85 ,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,none,none,NA,256B,128KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-40-85C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, USART, WDT, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “Microcomputer Components 8-Bit Single-Chip Microcontroller Family SAB 80515 / SAB 80535”, Edition 08.95, 1995",,,,,,,
Siemens,MCS-51 (8051),SAB80535-N-40/110,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,none,none,NA,256B,128KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-40-110C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, USART, WDT, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “Microcomputer Components 8-Bit Single-Chip Microcontroller Family SAB 80515 / SAB 80535”, Edition 08.95, 1995",,,,,,,
Siemens,MCS-51 (8051),SDA30C163-2 ,,,,,,,,,,MCU,,,,,,,,1,,,,,,8,8,16+3,,,1.2MHz,16MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,none,none,NA,256+1KiB,512KiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-20-85C,,,,,,,,,,,,,,,,,none,"Clock generator, UART, PWM, timer/counter, ADC, WDT",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SDA 30C163-2”, Version 05.94, 1993",,,,,,,
Siemens,MCS-51 (8051),SDA30C164 ,,,,,,,,,,MCU,SAB-C501,,,,,,,1,,,,,,8,8,16+3,,,1MHz,8MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,none,none,NA,256+2KiB,512KiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,-20-85C,,,,,,,,,,,,,,,,,none,"Clock generator, UART, I2C, PWM, timer/counter, ADC, WDT",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SDA 30C164”, Preliminary Data Sheet 11.94, 1993",,,,,,,
Siemens,,SDA30C263 ,,,,,,,,,,MCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8051),SDA30C263M ,,,,,,,,,,MCU,SAB-C501,,,,,,,1,,,,,,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SDA 30C263 / SDA 30C264”, 1996-06-01",,,,,,,
Siemens,MCS-51 (8051),SDA30C263M2 ,,,,,,,,,,MCU,SAB-C501,,,,,,,1,,,,,,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MQFP-64,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SDA 30C263 / SDA 30C264”, 1996-06-01",,,,,,,
Siemens,,SDA30C264 ,,,,,,,,,,MCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8051),SDA30C264M ,,,,,,,,,,MCU,SAB-C501,,,,,,,1,,,,,,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SDA 30C263 / SDA 30C264”, 1996-06-01",,,,,,,
Siemens,MCS-51 (8051),SDA30C264M2 ,,,,,,,,,,MCU,SAB-C501,,,,,,,1,,,,,,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MQFP-64,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SDA 30C263 / SDA 30C264”, 1996-06-01",,,,,,,
Siemens,8008,SAB8008-1C,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,14,,,,0.8MHz,0.8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,,,,,,,,Side-brazed skinny CDIP-18,,,,3500,10um,,,PMOS,,,,,,4.75-5.25V,5V,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,http://www.pc-atrium.de/html/siemens8008.html,,,,,,,
Siemens,8008,SAB8008-1D,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,14,,,,0.8MHz,0.8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,,,,,,,,Side-brazed skinny CDIP-18,,,,3500,10um,,,PMOS,,,,,,4.75-5.25V,5V,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,http://www.pc-atrium.de/html/siemens8008.html,,,,,,,
